text,label
Est-ce que je peux prendre un parapluie dans mon bagage à main,carry_on
Existe-t-il des restrictions de poids pour les bagages à main avec Singapore Airlines,carry_on
Suis-je autorisé à transporter des liquides dans mon bagage à main avec Air Canada,carry_on
Quelle est la politique des bagages à main avec Cathay Pacific,carry_on
Que puis-je emmener dans un bagage à main sur un vol Etihad Airways,carry_on
Combien de bagages à main sont autorisés sur Emirates,carry_on
Pouvez-vous m'informer sur les politiques de bagages à main avec Turkish Airlines,carry_on
Combien de bagages à main suis-je autorisé à emporter avec Japan Airlines,carry_on
Quelles sont les limites de taille pour les bagages cabine chez Virgin Atlantic,carry_on
Puis-je transporter des piles rechargeables dans mon bagage à main,carry_on
Qu'est-ce que je peux emporter dans mon bagage à main avec EasyJet,carry_on
Comment est la politique des bagages à main chez Air India,carry_on
Dis m'en plus sur les politiques de bagages à main avec Qatar Airways,carry_on
Quelle est la taille maximale autorisée pour un bagage à main sur un vol Austrian Airlines,carry_on
Puis-je emporter ma trousse de maquillage dans mon bagage à main,carry_on
Existe-t-il des limitations sur les articles que je peux emporter dans mon bagage à main avec Air China,carry_on
Que suis-je autorisé à emporter dans mon bagage à main avec Alitalia,carry_on
Qu'est-ce que la compagnie aérienne Eva Air autorise pour les bagages à main,carry_on
Combien de bagages à main puis-je emporter sur un vol TAP Portugal,carry_on
Y a-t-il des restrictions sur ce que je peux emporter dans mon bagage à main avec Brussels Airlines,carry_on
Expliquez la politique des bagages à main chez Philippine Airlines,carry_on
Puis-je emporter une bouteille pleine dans un bagage à main,carry_on
Est-ce que je peux emporter mon flacon de parfum dans mon bagage à main,carry_on
Combien de bagages à main puis-je emporter avec Finnair,carry_on
Réservez-moi une suite à Las Vegas du 1er au 5 janvier,book_hotel
Je cherche un hôtel acceptant les animaux de compagnie à Paris pour le 30 mars,book_hotel
J'ai besoin d'un hôtel boutique avec une bonne vue à Londres pour le 1er juillet,book_hotel
Trouvez-moi un hôtel sur une île à Tahiti du 10 au 15 août,book_hotel
Réservez-moi un hôtel économique à Rome du 1er au 5 septembre,book_hotel
Je recherche un hôtel avec une salle de sport à Osaka du 1er au 5 octobre,book_hotel
J'ai besoin d'un hôtel avec piscine à Miami pour le 30 décembre,book_hotel
Je veux réserver un hôtel romantique à Venise pour notre anniversaire de mariage le 14 février,book_hotel
J'ai besoin d'un hôtel avec Wi-Fi gratuit à Berlin pour le 1er mars,book_hotel
Situez-moi un hôtel avec un grand balcon à Florence pour la semaine du 5 au 11 juillet,book_hotel
J'ai besoin d'un hôtel avec un parking inclus à Prague pour le 6 août,book_hotel
Trouvez-moi un resort à Bali du 8 au 12 septembre,book_hotel
Je veux un hôtel avec une bonne sécurité à Johannesburg du 1er au 7 octobre,book_hotel
Situez-moi un hôtel avec des options végétariennes pour le petit déjeuner à Montréal pour l'Action de Grâce,book_hotel
Je suis à la recherche d'un hôtel avec un jacuzzi dans la chambre à Las Vegas du 1er au 4 novembre,book_hotel
J'ai besoin d'un hôtel à proximité de la plage à Cancun pour la semaine de Noël,book_hotel
Réservez-moi un bungalow à Bora Bora pour la Saint Valentin,book_hotel
Je cherche un hôtel avec une grande salle de bains à Tokyo pour le 1er avril,book_hotel
Je veux un hôtel avec une laverie à Paris pour le 1er au 7 mai,book_hotel
Trouvez-moi un hôtel avec une cuisine à Madrid pour le 7 et 8 juin,book_hotel
J'ai besoin d'un hôtel avec des suites familiales à Orlando pour Juillet,book_hotel
Réservez-moi un hôtel avec vue sur mer à Santorin du 1er au 10 août,book_hotel
Cet hôtel dispose-t-il de la climatisation à Dubaï pour le 1er septembre,book_hotel
Je souhaite réserver un hôtel avec une terrasse à Rome pour le 3 au 7 octobre,book_hotel
Je cherche un hôtel avec une décoration moderne à Lisbonne pour le 15 novembre,book_hotel
Quel est le prix d'un hôtel avec une salle de sport à New York pour le 1er et 2 décembre,book_hotel
J'ai besoin d'une auberge de jeunesse à Amsterdam pour le 1er et 2 janvier,book_hotel
Réservez-moi un hôtel avec des options sans gluten au petit-déjeuner à Barcelone pour le 5 février,book_hotel
Je veux un hôtel qui propose des cours de yoga sur la plage à Malibu du 1er au 7 mars,book_hotel
Situez-moi un hôtel avec une navette gratuite pour l'aéroport à Beijing pour le 2 et 3 avril,book_hotel
Je recherche un hôtel avec une piscine sur le toit à Dubaï pour le 1er mai,book_hotel
Réservez-moi un hôtel qui accepte les chiens à San Francisco pour le 6 juin,book_hotel
J'ai besoin d'un hôtel avec un parc pour les enfants à Disney World pour juillet,book_hotel
Situez-moi un hôtel près de la station de ski à Aspen pour le 1er au 7 août,book_hotel
Je veux un hôtel avec un bon éclairage à Paris pour le 3 septembre,book_hotel
Je souhaite réserver un hôtel avec un service de chambre 24h/24 à Londres pour le 3 au 5 octobre,book_hotel
Réservez-moi une suite de luxe à Tokyo pour le 4 et 5 novembre,book_hotel
Trouvez-moi un hôtel près du parc national à Yellowstone pour le 1er au 8 décembre,book_hotel
J'ai besoin d'un hôtel avec un bon restaurant à Paris pour le 1er janvier,book_hotel
Situez-moi un hôtel près du Centre de Conventions à San Diego pour le 8 février,book_hotel
Je veux réserver un hôtel avec un spa à Bali pour le 4 au 7 mars,book_hotel
Je cherche un hôtel avec des cours de tennis à Melbourne pour le 5 avril,book_hotel
Réservez-moi un hôtel avec un grand jardin à Kyoto du 1er au 10 mai,book_hotel
J'ai besoin d'un hôtel avec un accès facile aux attractions touristiques à Rome pour juin,book_hotel
Trouvez-moi un hôtel avec un bon service de nettoyage à Berlin pour juillet,book_hotel
Je veux un hôtel avec un service de navette gratuite pour le centre-ville à New York pour août,book_hotel
Situez-moi un hôtel avec une salle de sport bien équipée à Los Angeles pour septembre,book_hotel
Réservez-moi un hôtel qui peut fournir un berceau pour un bébé à Paris pour octobre,book_hotel
Je cherche un hôtel avec une bonne isolation sonore à Tokyo pour novembre,book_hotel
J'ai besoin d'un hôtel avec un service de réveil à Hong Kong pour décembre,book_hotel
Je veux réserver un hôtel avec un mini-bar à Rio de Janeiro pour le Nouvel An,book_hotel
Situez-moi un hôtel avec une literie confortable à Madrid pour janvier,book_hotel
Trouvez-moi un hôtel avec un service de conciergerie 24/7 à Londres pour février,book_hotel
Je suis à la recherche d'un hôtel avec des chambres communicantes à Paris pour mars,book_hotel
Réservez-moi un hôtel avec un grand espace de réunion à Chicago pour avril,book_hotel
J'ai besoin d'un hôtel avec un bon signal Wi-Fi à Tokyo pour mai,book_hotel
Situez-moi un hôtel avec une belle vue sur l'océan à Cancun pour juin,book_hotel
J'ai besoin d'un hôtel avec un bon choix de petits déjeuners à Rome pour juillet,book_hotel
Trouvez-moi un hôtel qui offre des cours de plongée à Tahiti pour août,book_hotel
Je veux un hôtel avec une grande tv à Sydney pour septembre,book_hotel
Réservez-moi un hôtel avec un bon emplacement à Amsterdam pour octobre,book_hotel
Situez-moi un hôtel avec une salle de jeux vidéo à Tokyo pour novembre,book_hotel
Je suis à la recherche d'un hôtel avec un certain charme à Paris pour décembre,book_hotel
Réservez-moi un hôtel avec un balcon privé à Santorin pour le nouvel an,book_hotel
Je veux un hôtel avec une salle de réunion à New York pour janvier,book_hotel
Trouvez-moi un hôtel avec des options végétariennes pour le petit-déjeuner à Londres pour février,book_hotel
J'ai besoin d'un hôtel avec un espace enfants à Orlando pour mars,book_hotel
Situez-moi un hôtel avec une grande salle de bain à Paris pour avril,book_hotel
Réservez-moi un hôtel avec un bon service client à Hong Kong pour mai,book_hotel
Je cherche un hôtel avec un jacuzzi dans la chambre à Las Vegas pour juin,book_hotel
J'ai besoin d'un hôtel avec une cuisine équipée à Sydney pour juillet,book_hotel
Je veux un hôtel avec une laverie à Rome pour août,book_hotel
Donnez-moi un hôtel avec une grande piscine à Miami pour septembre,book_hotel
Je cherche un hôtel avec une capacité d'accueil pour les groupes à Orlando pour octobre,book_hotel
Trouvez-moi un hôtel avec un bon café de petit déjeuner à Seattle pour novembre,book_hotel
J'ai besoin d'un hôtel avec une décoration moderne à Dubaï pour décembre,book_hotel
Réservez-moi un hôtel près de la plage à Cancun pour le nouvel an,book_hotel
Situez-moi un hôtel avec un grand espace de travail dans la chambre à Tokyo pour janvier,book_hotel
Je veux un hôtel avec une robe de chambre dans la chambre à Berlin pour février,book_hotel
Je suis à la recherche d'un hôtel avec un parking assez grand pour un bus à Paris pour mars,book_hotel
Réservez-moi un hôtel avec un grand lit à Londres pour avril,book_hotel
Trouvez-moi un hôtel avec une salle de sport bien équipée à Los Angeles pour mai,book_hotel
J'ai besoin d'un hôtel avec une piscine sur le toit à Madrid pour juin,book_hotel
J'ai besoin d'un hôtel avec nettoyage à sec à New York pour juillet,book_hotel
Donnez-moi un hôtel avec un personnel multilingue à Bruxelles pour août,book_hotel
Je recherche un hôtel avec un sauna à Cologne pour septembre,book_hotel
Trouvez-moi un hôtel avec une cuisine ouverte à Tokyo pour octobre,book_hotel
J'ai besoin d'un hôtel avec un service d'étage à New York pour novembre,book_hotel
Je veux un hôtel avec une baignoire à Sydney pour décembre,book_hotel
Situez-moi un hôtel avec un bon service de nettoyage à Berlin pour janvier,book_hotel
Veuillez me trouver un hôtel avec des activités pour enfants à Orlando pour février,book_hotel
Réservez-moi un hôtel avec une gamme de massages à Bali pour mars,book_hotel
Je veux un hôtel avec un bon éclairage à Dubaï pour avril,book_hotel
Trouvez des hôtels avec un bon service de navette à San Francisco pour mai,book_hotel
Réservez-moi un hôtel avec une literie confortable à Paris pour juin,book_hotel
Situez-moi un hôtel avec un bon signal Wi-Fi à Tokyo pour juillet,book_hotel
J'aimerais un hôtel avec des chambres communicantes à Orlando en août,book_hotel
Veuillez me trouver un hôtel avec un emplacement central à New York pour septembre,book_hotel
Je veux un hôtel avec un service de conciergerie à Londres pour octobre,book_hotel
Situez-moi un hôtel avec un bon choix de petits déjeuners à Paris pour novembre,book_hotel
J'ai besoin d'un hôtel avec un accès facile aux transports en commun à Chicago pour décembre,book_hotel
Réservez-moi un hôtel avec une salle de réunion à New York pour janvier,book_hotel
Je veux un hôtel avec une bonne insonorisation à Tokyo pour février,book_hotel
J'aimerais un hôtel avec un service de conservation des bagages à Madrid pour mars,book_hotel
Veuillez me trouver un hôtel avec un bon service de ménage à Berlin pour avril,book_hotel
Situez-moi un hôtel avec un service de navette gratuite pour le centre-ville à Los Angeles pour mai,book_hotel
Réservez-moi un hôtel avec un mini bar bien fourni à Rio de Janeiro pour juin,book_hotel
Je veux un hôtel avec un bon service client à Hong Kong pour juillet,book_hotel
J'ai besoin d'un hôtel avec une belle vue sur l'océan à Cancun pour août,book_hotel
Trouvez-moi un hôtel qui offre des cours de plongée à Mallorca pour septembre,book_hotel
J'aimerais un hôtel avec une grande tv à Berlin pour octobre,book_hotel
Réservez-moi un hôtel avec un bon emplacement à Amsterdam pour novembre,book_hotel
Je suis à la recherche d'un hôtel avec un certain charme à Paris pour décembre,book_hotel
Réservez un vol de New York à Paris en business class,book_flight
Je veux un billet pour Sydney pour le 3 mars,book_flight
Je veux réserver un vol aller-retour de Londres à Madrid,book_flight
Pourriez-vous m'aider à réserver un vol pour Tokyo,book_flight
Je cherche un vol de Détroit à Seattle qui part le 5 avril,book_flight
Je veux réserver un vol pour Rome le plus tôt possible,book_flight
J'ai besoin d'un vol de Toronto à Vancouver le 1er juin,book_flight
Pouvez-vous m'aider à réserver un vol pour Las Vegas,book_flight
Je veux un vol économique pour Berlin le 15 juillet,book_flight
Je recherche un vol de Miami à Los Angeles,book_flight
Je cherche un vol de Boston à Nashville le 20 septembre,book_flight
Je veux réserver un vol de San Francisco à Houston,book_flight
Je souhaite réserver un vol de Phoenix à Denver le 30 novembre,book_flight
Je cherche un billet pour l'Inde au mois de décembre,book_flight
Je souhaite réserver un vol de Sydney à Melbourne pour la semaine prochaine,book_flight
Réservez-moi un vol de Madrid à Lisbonne pour le week-end prochain,book_flight
Je recherche un vol de Melbourne à Perth le plus tôt possible,book_flight
Je veux réserver un vol de Delhi à Mumbai pour demain,book_flight
Je souhaite réserver un vol de Bruxelles à Rome pour aujourd'hui,book_flight
Je recherche un vol de Zurich à Vienne pour le week-end,book_flight
Réservez-moi un vol de Dublin à Londres pour la semaine prochaine,book_flight
Je recherche un vol d'Edmonton à Calgary pour demain soir,book_flight
Je veux réserver un vol de Hong-Kong à Pékin pour cet après-midi,book_flight
Je souhaite réserver un vol de Bangkok à Singapour pour ce soir,book_flight
Réservez-moi un vol de New-York à Los Angeles qui part dans deux heures,book_flight
Je souhaite réserver un vol de Los Angles à San Francisco qui arrivera demain soir,book_flight
Trouvez un vol de Singapour à Kuala Lumpur qui part cet après-midi,book_flight
Aidez-moi à réserver un vol à Las Vegas de Miami ce soir,book_flight
Je veux réserver un vol de Brisbane à Sydney pour demain,book_flight
Je cherche un vol de Tokyo à Osaka pour le week-end prochain,book_flight
Pouvez-vous m'aider à trouver un vol de Beijing à Shanghai,book_flight
Je souhaite réserver un vol de Toronto à Montréal pour le 1er mars,book_flight
Je recherche un vol de Johannesburg à Capetown ce week-end,book_flight
Aidez-moi à réserver un vol pour Budapest. Je veux partir de Prague,book_flight
Je souhaite réserver un vol de Moscou à Saint-Pétersbourg pour le mois prochain,book_flight
Trouvez-moi un vol pour Barcelone départ de Madrid,book_flight
Réservez un vol pour moi de Rio de Janeiro à São Paulo pour mardi prochain,book_flight
J'aimerais réserver un vol au départ de Pékin pour Taipei pour le 1er juillet,book_flight
Je souhaite réserver un vol de Melbourne à Brisbane le 2 août,book_flight
Trouvez-moi un vol de Casablanca à Marrakech pour le 3 septembre,book_flight
Réservez un vol pour moi de San Francisco à Los Angeles le 5 octobre,book_flight
Je souhaite réserver un vol de Milan à Rome le 7 novembre,book_flight
Je suis à la recherche d'un vol de Paris à Nice pour le 9 décembre,book_flight
"Je recherche un vol pour Zurich, départ de Genève",book_flight
Je souhaite réserver un vol de Dubai à Abu Dhabi le 13 février,book_flight
Trouvez-moi un vol de Séoul à Busan pour le 21 mars à midi,book_flight
Réservez un vol pour moi de Amsterdam à Rotterdam pour le 25 avril,book_flight
Je recherche un vol pour Dubaï. Je pars de Riyad,book_flight
Je souhaite réserver un vol de Helsinki à Rovaniemi le 27 mai,book_flight
Recherchez un vol de New Delhi à Mumbai,book_flight
Je cherche un vol de Berlin à Munich pour le 31 juillet,book_flight
Réservez-moi un vol de Bangkok à Chiang Mai pour le 23 juin,book_flight
Je recherche un vol de Doha à Abu Dhabi le plus tôt possible,book_flight
J'aimerais réserver un vol du Caire à Alexandrie au plus vite,book_flight
Pourriez-vous m'aider à réserver un vol pour Kuala Lumpur Je pars de Singapour,book_flight
Trouvez-moi un vol de Santiago à Buenos Aires,book_flight
Je voudrais réserver un vol de Stockholm à Malmö,book_flight
Je cherche un vol de Varsovie à Cracovie pour le 16 août,book_flight
Réservez-moi un vol de Vienne à Salzbourg pour le 20 septembre,book_flight
Je recherche un vol de Copenhague à Aarhus pour le 25 octobre,book_flight
J'aimerais réserver un vol de Bratislava à Košice le 30 novembre,book_flight
Je souhaiterais réserver un vol de Moscou à Novossibirsk pour le 13 décembre,book_flight
Je recherche un vol de Kiev à Odessa pour le 2 janvier,book_flight
Je voudrais réserver un vol de Tokyo à Nagasaki au plus tôt ce mois,book_flight
Réservez-moi un vol de Jakarta à Surabaya pour le 10 février,book_flight
J'aimerais réserver un vol de Hanoï à Hô-Chi-Minh-Ville pour le 15 mars,book_flight
Je recherche un vol de Dacca à Chittagong le 20 avril,book_flight
J'aimerais réserver un vol de Caracas à Maracaibo pour le 25 mai,book_flight
Réservez-moi un vol de Lima à Cusco pour le 30 juin,book_flight
Je recherche un vol de Manille à Cebu pour le 5 juillet,book_flight
J'aimerais réserver un vol de Rio de Janeiro à Brasilia pour le 10 août,book_flight
Réservez-moi un vol de Istanbul à Ankara pour le 15 septembre,book_flight
Je recherche un vol de Kinshasa à Lubumbashi pour le 20 octobre,book_flight
Je voudrais réserver un vol de Lima à Arequipa pour le 25 novembre,book_flight
Réservez-moi un vol de Santiago à Valparaíso pour le 30 décembre,book_flight
J'aimerais réserver un vol de Puebla à Cancún pour le 5 janvier,book_flight
Je recherche un vol de Sucre à Santa Cruz pour le 10 février,book_flight
J'aimerais réserver un vol de Zacatecas à Guadalajara pour le 15 mars,book_flight
Pourriez-vous m'aider à réserver un vol pour Trujillo Je pars de Lima,book_flight
Réservez un vol pour moi de Porto Alegre à Florianópolis pour le 20 avril,book_flight
Je recherche un vol de Nova Iguaçu à Santos pour le 25 mai,book_flight
Pourriez-vous m'aider à réserver un vol pour Medellín Je pars de Bogota,book_flight
Réservez un vol pour moi de Toronto à Ottawa pour le 30 juin,book_flight
Je voudrais réserver un vol de Pretoria à Johannesburg pour le 5 juillet,book_flight
Trouvez-moi un vol de Lagos à Abuja pour le 10 août,book_flight
J'aimerais réserver un vol de Téhéran à Ispahan le plus tôt possible,book_flight
Je recherche un vol de Bangalore à Hyderabad pour le 15 septembre,book_flight
Pourriez-vous m'aider à réserver un vol pour Katmandou Je pars de Delhi,book_flight
Je voudrais réserver un vol de Toronto à Ottawa pour le 20 octobre,book_flight
Trouvez-moi un vol de Miami à Orlando pour le 25 novembre,book_flight
J'aimerais réserver un vol de Houston à Dallas pour le 30 décembre,book_flight
Je recherche un vol de Lisbonne à Porto pour le 5 janvier,book_flight
Pourriez-vous m'aider à réserver un vol pour Abu Dhabi Je voudrais partir de Dubaï,book_flight
Réservez un vol pour moi de Riyad à Médine pour le 21 février,book_flight
Je cherche un vol de Seattle à San Francisco le plus vite possible,book_flight
Pourriez-vous m'aider à réserver un vol pour Orlando Je pars de Atlanta,book_flight
Je voudrais un vol de Dubaï à Riyad le plus vite possible,book_flight
Trouvez-moi un vol de Bangkok à Phuket pour le 1er avril,book_flight
J'aimerais réserver un vol de Orlando à New York pour le 7 mai,book_flight
Pourriez-vous m'aider à réserver un vol pour San Diego Je pars de Las Vegas,book_flight
Je cherche un vol de Los Angeles à Seattle pour le 3 juin,book_flight
Trouvez-moi un vol de Londres à Manchester pour le 9 juillet,book_flight
J'aimerais réserver un vol de Seattle à Portland pour le 15 août,book_flight
Je cherche un vol de Miami à Orlando pour le 21 septembre,book_flight
Pourriez-vous m'aider à réserver un vol pour Houston Je pars de Dallas,book_flight
Trouvez-moi un vol de Paris à Lyon pour le 27 octobre,book_flight
J'aimerais réserver un vol de Durban à Johannesburg pour le 5 novembre,book_flight
Je cherche un vol de Wellington à Auckland pour le 11 décembre,book_flight
Je souhaite réserver un vol de Christchurch à Auckland pour le 17 janvier,book_flight
Trouvez-moi un vol de Brisbane à Melbourne pour le 23 février,book_flight
Je souhaite réserver un vol de Canberra à Sydney pour le 2 mars,book_flight
Je cherche un vol de Darwin à Alice Springs pour le 8 avril,book_flight
Trouvez-moi un vol de Adelaide à Brisbane pour le 14 mai,book_flight
Pourriez-vous m'aider à réserver un vol pour Hobart Je voudrais partir de Melbourne,book_flight
M'aider à réserver un vol pour Albury. Je pars de Sydney,book_flight
Pourriez-vous réserver un vol pour moi de Dubbo à Orange pour le 20 juin,book_flight
Je souhaite réserver un vol de Tamworth à Adelaide pour le 26 juillet,book_flight
Trouvez-moi un vol de Wagga Wagga à Canberra pour le 1er août,book_flight
Je voudrais réserver un vol de Coffs Harbour à Sydney pour le 7 septembre,book_flight
Pourriez-vous m'aider à réserver un vol pour Port Macquarie Je pars de Melbourne,book_flight
Trouvez-moi un vol de Armidale à Coffs Harbour pour le 5 octobre,book_flight
Je souhaite réserver un vol de Bendigo à Melbourne pour le 11 novembre,book_flight
Trouvez-moi un vol de Cairns à Brisbane pour le 17 décembre,book_flight
Je voudrais réserver un vol de Townsville à Cairns pour le 23 janvier,book_flight
Pourriez-vous m'aider à réserver un vol pour Darwin Je pars de Alice Springs,book_flight
Trouvez-moi un vol de Kathmandu à Lukla pour le 2 mars,book_flight
Je souhaite réserver un vol de Newcastle à Sydney pour le 8 avril,book_flight
Trouvez-moi un vol de Sunshine Coast à Brisbane pour le 14 mai,book_flight
Je voudrais réserver un vol de Auckland à Wellington pour le 20 juin,book_flight
Pourriez-vous m'aider à réserver un vol pour Gold Coast Je pars de Sydney,book_flight
Trouvez-moi un vol de Bathurst à Sydney pour le 26 juillet,book_flight
Je souhaite réserver un vol pour Ballarat. Je pars de Melbourne,book_flight
Trouvez-moi un vol de Toowoomba à Brisbane pour le 1er août,book_flight
Aidez-moi à réserver un vol pour Grafton. Je pars de Sydney,book_flight
Je voudrais réserver un vol de Wollongong à Sydney pour le 20 septembre,book_flight
Trouvez-moi un vol de Geelong à Melbourne pour le 14 mai,book_flight
Je souhaite réserver un vol pour Devonport. Je pars de Melbourne,book_flight
J'aimerais un vol de Caboolture à Brisbane pour le 7 novembre,book_flight
Aidez-moi à réserver un vol pour Lismore. Je pars de Brisbane,book_flight
Combien de temps dure la saison des pluies au Brésil,out_of_scope
Quelle est la distance entre New York et Los Angeles,out_of_scope
Quel est le nom de la plus grande planète de notre système solaire,out_of_scope
Quelle est la langue parlée en Finlande,out_of_scope
Combien y a-t-il de pays en Europe,out_of_scope
Est-ce qu'il pleut beaucoup en Écosse,out_of_scope
Que signifie le terme «Big Bang»,out_of_scope
Peux-tu me donner la recette du goulasch,out_of_scope
Quel est le solvant universel,out_of_scope
Comment fonctions les élections présidentielles aux États-Unis,out_of_scope
Quelle est la formule chimique de l'eau,out_of_scope
Quel est l'espérance de vie moyenne en France,out_of_scope
Combien de pages a le livre «Les Misérables»,out_of_scope
Comment est calculé le PIB,out_of_scope
Qu'est-ce que le protocole de Kyoto,out_of_scope
Quel est le nom de la plus petite planète de notre système solaire,out_of_scope
Qui a inventé le téléphone,out_of_scope
Qu'est-ce que le spectre électromagnétique,out_of_scope
Combien de kilogrammes y a-t-il dans une tonne,out_of_scope
Comment est le climat en Australie,out_of_scope
Quelle est la profondeur du Grand Canyon,out_of_scope
Est-ce qu'il fait chaud au Sahara,out_of_scope
Explique-moi comment fait le cerveau pour mémoriser,out_of_scope
Comment est calculée la masse corporelle d'un individu,out_of_scope
Quel est le point culminant de l'Himalaya,out_of_scope
Quelle est la population de la Chine,out_of_scope
Quand a été créé l'ONU,out_of_scope
Quelle est l'habitat naturel des kangourous,out_of_scope
Qui était Napoléon,out_of_scope
Quel poids peut prendre en charge un pont suspendu,out_of_scope
Où était située l'ancienne cité de Troie,out_of_scope
Qu'est-ce que la loi de l'offre et de la demande,out_of_scope
Comment se forme une tornade,out_of_scope
Combien de fois la Terre tourne-t-elle sur elle-même en 24h,out_of_scope
Quel est le nom de l'élément chimique Au,out_of_scope
Quel est le rôle des antibiotiques,out_of_scope
Qu'est-ce que le droit constitutionnel,out_of_scope
Où est né Darwin,out_of_scope
Quelle est la capitale de la Norvège,out_of_scope
Qui a peint Starry Night,out_of_scope
A qui fut attribué le premier prix Nobel,out_of_scope
Combien de chambres y a-t-il dans le palais de Buckingham,out_of_scope
Quelle est la hauteur de la Tour de Pise,out_of_scope
Combien d'îles y a-t-il en Grèce,out_of_scope
Quel est le pays d'origine du Sushi,out_of_scope
Qu'est-ce que la fermentation alcoolique,out_of_scope
Quand fut construit le mur de Berlin,out_of_scope
Qu'est-ce qu'une révolte paysanne,out_of_scope
Qu'est-ce qu'un télescope,out_of_scope
Qui a écrit le Seigneur des Anneaux,out_of_scope
Qu'est-ce qu'une couche d'ozone,out_of_scope
Quelle est la densité de l'eau,out_of_scope
Qui fut le premier homme à marcher sur la Lune,out_of_scope
Qu'est-ce que l'ADN,out_of_scope
"Qui a écrit ""Guerre et Paix""",out_of_scope
Quelle est la monnaie de la Russie,out_of_scope
Qu'est-ce que l'électricité statique,out_of_scope
Qui est Galilée,out_of_scope
Quel est le nom du réalisateur de Titanic,out_of_scope
Quel est le nom du satellite de la Terre,out_of_scope
Où est située la mer Rouge,out_of_scope
Qu'est-ce que le cinéma,out_of_scope
Qui a écrit Le Petit Prince,out_of_scope
Qu'est-ce que la flore intestinale,out_of_scope
Qu'est-ce que la zythologie,out_of_scope
Qu'est-ce que la psychanalyse,out_of_scope
Quelle est la taille d'une baleine bleue,out_of_scope
Qu'est-ce que le black Friday,out_of_scope
Où se situe le Colisée,out_of_scope
Dans quelle ville se trouve le siège de Google,out_of_scope
Qu'est-ce qu'une éclipse solaire,out_of_scope
Qui a fondé Facebook,out_of_scope
Qu'est-ce que la lignée royale Tudor,out_of_scope
Qu'est-ce qu'un moteur diesel,out_of_scope
Qui a écrit la Bible,out_of_scope
Qu'est-ce que l'opéra,out_of_scope
Qui est Archimède,out_of_scope
Quelle est la température idéale pour dormir,out_of_scope
Où se trouve l'Everest,out_of_scope
Qu'est-ce qu'une star de la musique pop,out_of_scope
"Quel est le nom du chien dans le roman ""De l'autre côté du miroir""",out_of_scope
Qu'est-ce que l'hydrogène,out_of_scope
Qui a inventé la pizza,out_of_scope
Qu'est-ce qu'un algorithme,out_of_scope
Quelle est la capitale de la Suède,out_of_scope
Qui a écrit la Déclaration d'indépendance,out_of_scope
Où se trouve la Grande Barrière de corail,out_of_scope
What is the tallest building in the world,out_of_scope
Qui a inventé la météo,out_of_scope
Qui est le plus vieux président des États-Unis,out_of_scope
Quand a été inventée la roue,out_of_scope
Qu'est-ce que le système solaire,out_of_scope
Quel était le but de la Guerre de Cent Ans,out_of_scope
Où sont produits les meilleurs vins,out_of_scope
Quel est le nom du château de Versailles,out_of_scope
Comment fonctionne une centrale nucléaire,out_of_scope
Qui a inventé la radio,out_of_scope
Quand a été construit la tour Eiffel,out_of_scope
Qu'est-ce qu'une origami,out_of_scope
Où se situe le méridien d’origine,out_of_scope
Qui a écrit le Manifeste communiste,out_of_scope
Who is the director of Mad Max,out_of_scope
Comment fonctionne un tsunami,out_of_scope
Où se situe la Cappadoce,out_of_scope
Qu'est-ce que le Big Mac index,out_of_scope
Quelle est la date de la Saint Patrick,out_of_scope
Est-il possible de boire l'eau de mer,out_of_scope
Qui étaient les civilisations précolombiennes,out_of_scope
Où est situé l'Opéra de Sydney,out_of_scope
Who invented the steam engine,out_of_scope
Qu'est-ce que la fusion nucléaire,out_of_scope
Qu'est-ce qu'une théorie du complot,out_of_scope
Qu'est-ce que l'Inquisition espagnole,out_of_scope
Quels sont les films de la saga Star Wars,out_of_scope
Qu'est-ce que l’hypertension artérielle,out_of_scope
Où se trouve le siège de l'ONU,out_of_scope
Combien de calories dans un hamburger,out_of_scope
Où se situe la vallée de la mort,out_of_scope
Qui a fondé Microsoft,out_of_scope
Comment naît un volcan,out_of_scope
Qu'est-ce que le salaire brut,out_of_scope
Pourquoi l'eau de mer est-elle salée,out_of_scope
Qu'est-ce qu'un mammifère,out_of_scope
Qui Ramesses II,out_of_scope
Qu'est-ce que le Bilderberg Group,out_of_scope
Quand a été créé le FBI,out_of_scope
Qu'est-ce que le code morse,out_of_scope
Où se trouve Stonehenge,out_of_scope
Qu'est-ce que le mur de l'Atlantique,out_of_scope
Combien de temps dure le Festival de Cannes,out_of_scope
Qu'est-ce que l'aléa moral,out_of_scope
À qui appartient le Louvre,out_of_scope
Qu'est-ce que l'état d'urgence,out_of_scope
Où est située Las Vegas,out_of_scope
Qui est Steve Jobs,out_of_scope
Quelle est la superficie de la Russie,out_of_scope
Qu'est-ce que le cinéma à la nouvelle vague,out_of_scope
Qu'est-ce que la médaille des prix Nobel faites,out_of_scope
Qu'est-ce que le matérialisme dialectique,out_of_scope
"Où se déroule la pièce ""Romeo et Juliette""",out_of_scope
Qui étaient les envahisseurs normands,out_of_scope
Qu'est-ce que l'indépendance du Mexique,out_of_scope
Qui a composé la «Symphonie du Nouveau Monde»,out_of_scope
Qu'est-ce que le traité de Versailles,out_of_scope
Où se trouve le kremlin,out_of_scope
Quels sont les symboles de l'euro,out_of_scope
